"No.","Time","Source","Destination","Protocol","Length","Info"
"279","3.248688549","104.26.10.104","172.21.0.134","TCP","1434","[TCP Out-Of-Order] 443  >  44548 [ACK] Seq=327530 Ack=2084 Win=24576 Len=1368 TSval=81927777 TSecr=1864128052"
"280","3.248688691","104.26.10.104","172.21.0.134","TLSv1.3","2802","Continuation Data"
"281","3.248688799","104.26.10.104","172.21.0.134","TLSv1.3","2802","Continuation Data"
"282","3.248688950","104.26.10.104","172.21.0.134","TLSv1.3","2802","Continuation Data"
"283","3.248810950","104.26.10.104","172.21.0.134","TLSv1.3","2802","Continuation Data"
"284","3.249848014","104.26.10.104","172.21.0.134","TLSv1.3","1434","Continuation Data"
"286","3.251765577","104.26.10.104","172.21.0.134","TLSv1.3","1434","Continuation Data"
"288","3.253099732","104.26.10.104","172.21.0.134","TLSv1.3","1434","[TCP Previous segment not captured] , Continuation Data"
"290","3.343457572","104.26.10.104","172.21.0.134","TLSv1.3","1434","Continuation Data"
"292","3.349922803","104.26.10.104","172.21.0.134","TLSv1.3","2802","Continuation Data"
"293","3.349923162","104.26.10.104","172.21.0.134","TLSv1.3","2802","Continuation Data"
"294","3.349923253","104.26.10.104","172.21.0.134","TLSv1.3","2802","Continuation Data"
"295","3.349923344","104.26.10.104","172.21.0.134","TLSv1.3","2802","Continuation Data"
"296","3.350015550","104.26.10.104","172.21.0.134","TLSv1.3","2802","Continuation Data"
"297","3.350015687","104.26.10.104","172.21.0.134","TLSv1.3","2802","Continuation Data"
"298","3.350015779","104.26.10.104","172.21.0.134","TCP","1434","[TCP Out-Of-Order] 443  >  44548 [PSH, ACK] Seq=368570 Ack=2084 Win=24576 Len=1368 TSval=81927838 TSecr=1864128112"
"300","3.350015870","104.26.10.104","172.21.0.134","TCP","1434","[TCP Out-Of-Order] 443  >  44548 [ACK] Seq=369938 Ack=2084 Win=24576 Len=1368 TSval=81927841 TSecr=1864128115"
"301","3.350015961","104.26.10.104","172.21.0.134","TCP","1434","[TCP Out-Of-Order] 443  >  44548 [ACK] Seq=312482 Ack=2084 Win=24576 Len=1368 TSval=81927835 TSecr=1864128112"
"303","3.350016050","104.26.10.104","172.21.0.134","TCP","1434","[TCP Out-Of-Order] 443  >  44548 [PSH, ACK] Seq=371306 Ack=2084 Win=24576 Len=1368 TSval=81927841 TSecr=1864128115"
"305","3.350160821","104.26.10.104","172.21.0.134","TCP","1434","[TCP Out-Of-Order] 443  >  44548 [PSH, ACK] Seq=313850 Ack=2084 Win=24576 Len=1368 TSval=81927835 TSecr=1864128112"
"307","3.350160941","104.26.10.104","172.21.0.134","TCP","1434","[TCP Out-Of-Order] 443  >  44548 [ACK] Seq=372674 Ack=2084 Win=24576 Len=1368 TSval=81927844 TSecr=1864128118"
"309","3.350161066","104.26.10.104","172.21.0.134","TCP","1434","[TCP Out-Of-Order] 443  >  44548 [ACK] Seq=367202 Ack=2084 Win=24576 Len=1368 TSval=81927838 TSecr=1864128112"
"311","3.350161156","104.26.10.104","172.21.0.134","TCP","2802","[TCP Out-Of-Order] 443  >  44548 [PSH, ACK] Seq=390458 Ack=2084 Win=24576 Len=2736 TSval=81927846 TSecr=1864128118"
"313","3.350161250","104.26.10.104","172.21.0.134","TCP","2802","[TCP Out-Of-Order] 443  >  44548 [PSH, ACK] Seq=393194 Ack=2084 Win=24576 Len=2736 TSval=81927849 TSecr=1864128118"
"315","3.350161337","104.26.10.104","172.21.0.134","TCP","2802","[TCP Out-Of-Order] 443  >  44548 [PSH, ACK] Seq=395930 Ack=2084 Win=24576 Len=2736 TSval=81927852 TSecr=1864128118"
"317","3.350289789","104.26.10.104","172.21.0.134","TLSv1.3","2802","[TCP Previous segment not captured] , Continuation Data"
"319","3.352936642","104.26.10.104","172.21.0.134","TLSv1.3","1434","Continuation Data"
"321","3.366991585","104.26.10.104","172.21.0.134","TLSv1.3","1434","Continuation Data"
"323","3.368890011","104.26.10.104","172.21.0.134","TLSv1.3","1434","Continuation Data"
"325","3.371934989","104.26.10.104","172.21.0.134","TLSv1.3","1434","Continuation Data"
"326","3.372617033","104.26.10.104","172.21.0.134","TLSv1.3","1434","Continuation Data"
"328","3.373152810","104.26.10.104","172.21.0.134","TLSv1.3","1434","Continuation Data"
"330","3.374524291","104.26.10.104","172.21.0.134","TLSv1.3","1434","Continuation Data"
"332","3.376466891","104.26.10.104","172.21.0.134","TCP","1434","[TCP Spurious Retransmission] 443  >  44548 [ACK] Seq=313850 Ack=2084 Win=24576 Len=1368 TSval=81927933 TSecr=1864128215"
"334","3.376857566","104.26.10.104","172.21.0.134","TCP","1434","[TCP Out-Of-Order] 443  >  44548 [ACK] Seq=420554 Ack=2084 Win=24576 Len=1368 TSval=81927934 TSecr=1864128215"
"336","3.379069347","104.26.10.104","172.21.0.134","TCP","1434","[TCP Out-Of-Order] 443  >  44548 [PSH, ACK] Seq=421922 Ack=2084 Win=24576 Len=1368 TSval=81927934 TSecr=1864128215"
"338","3.379488221","104.26.10.104","172.21.0.134","TCP","1434","[TCP Out-Of-Order] 443  >  44548 [ACK] Seq=423290 Ack=2084 Win=24576 Len=1368 TSval=81927936 TSecr=1864128215"
"340","3.380434042","104.26.10.104","172.21.0.134","TCP","1434","[TCP Out-Of-Order] 443  >  44548 [PSH, ACK] Seq=424658 Ack=2084 Win=24576 Len=1368 TSval=81927936 TSecr=1864128215"
"342","3.381538796","104.26.10.104","172.21.0.134","TCP","1434","[TCP Out-Of-Order] 443  >  44548 [ACK] Seq=426026 Ack=2084 Win=24576 Len=1368 TSval=81927939 TSecr=1864128215"
"344","3.389077716","104.26.10.104","172.21.0.134","TCP","1434","[TCP Out-Of-Order] 443  >  44548 [PSH, ACK] Seq=427394 Ack=2084 Win=24576 Len=1368 TSval=81927939 TSecr=1864128215"
"346","3.389486443","104.26.10.104","172.21.0.134","TLSv1.3","2802","[TCP Fast Retransmission] , Continuation Data"
"348","3.390187292","104.26.10.104","172.21.0.134","TCP","1434","[TCP Out-Of-Order] 443  >  44548 [ACK] Seq=428762 Ack=2084 Win=24576 Len=1368 TSval=81927943 TSecr=1864128218"
"350","3.402466319","104.26.10.104","172.21.0.134","TCP","1434","[TCP Retransmission] 443  >  44548 [PSH, ACK] Seq=430130 Ack=2084 Win=24576 Len=1368 TSval=81927943 TSecr=1864128218"
"352","3.403037300","104.26.10.104","172.21.0.134","TCP","2802","[TCP Retransmission] 443  >  44548 [PSH, ACK] Seq=431498 Ack=2084 Win=24576 Len=2736 TSval=81927946 TSecr=1864128218"
"354","3.403037584","104.26.10.104","172.21.0.134","TCP","2802","[TCP Retransmission] 443  >  44548 [PSH, ACK] Seq=434234 Ack=2084 Win=24576 Len=2736 TSval=81927948 TSecr=1864128218"
"356","3.403037683","104.26.10.104","172.21.0.134","TLSv1.3","2802","Continuation Data"
"358","3.403037791","104.26.10.104","172.21.0.134","TLSv1.3","2802","Continuation Data"
"360","3.403201405","104.26.10.104","172.21.0.134","TLSv1.3","2802","Continuation Data"
"362","3.403773133","104.26.10.104","172.21.0.134","TLSv1.3","1434","Continuation Data"
"364","3.404546716","104.26.10.104","172.21.0.134","TLSv1.3","1434","Continuation Data"
"366","3.404916080","104.26.10.104","172.21.0.134","TLSv1.3","1434","Continuation Data"
"368","3.433386004","104.26.10.104","172.21.0.134","TLSv1.3","1434","Continuation Data"
"370","3.434077949","104.26.10.104","172.21.0.134","TLSv1.3","2802","Continuation Data"
"372","3.434078240","104.26.10.104","172.21.0.134","TLSv1.3","2802","Continuation Data"
"374","3.434078328","104.26.10.104","172.21.0.134","TLSv1.3","2802","Continuation Data"
"376","3.434078418","104.26.10.104","172.21.0.134","TLSv1.3","2802","Continuation Data"
"378","3.434238275","104.26.10.104","172.21.0.134","TLSv1.3","2802","Continuation Data"
"380","3.434473659","104.26.10.104","172.21.0.134","TLSv1.3","1434","Continuation Data"
"382","3.435541497","104.26.10.104","172.21.0.134","TLSv1.3","1434","Continuation Data"
"384","3.465002400","104.26.10.104","172.21.0.134","TLSv1.3","1434","[TCP Previous segment not captured] , Continuation Data"
"386","3.465457187","104.26.10.104","172.21.0.134","TLSv1.3","1434","Continuation Data"
"388","3.465457496","104.26.10.104","172.21.0.134","TLSv1.3","2802","Continuation Data"
"390","3.465457584","104.26.10.104","172.21.0.134","TLSv1.3","2802","Continuation Data"
"392","3.465457674","104.26.10.104","172.21.0.134","TLSv1.3","2802","Continuation Data"
"394","3.466323548","104.26.10.104","172.21.0.134","TLSv1.3","1434","Continuation Data"
"396","3.466929367","104.26.10.104","172.21.0.134","TLSv1.3","359","Continuation Data"
"398","3.487799195","104.26.10.104","172.21.0.134","TCP","1434","[TCP Out-Of-Order] 443  >  44548 [ACK] Seq=479378 Ack=2084 Win=24576 Len=1368 TSval=81928044 TSecr=1864128330"
"400","3.488128080","104.26.10.104","172.21.0.134","TCP","1434","[TCP Out-Of-Order] 443  >  44548 [ACK] Seq=480746 Ack=2084 Win=24576 Len=1368 TSval=81928045 TSecr=1864128330"
"402","3.488983242","104.26.10.104","172.21.0.134","TCP","1434","[TCP Out-Of-Order] 443  >  44548 [ACK] Seq=482114 Ack=2084 Win=24576 Len=1368 TSval=81928046 TSecr=1864128330"
"404","3.489858592","104.26.10.104","172.21.0.134","TCP","1434","[TCP Out-Of-Order] 443  >  44548 [PSH, ACK] Seq=483482 Ack=2084 Win=24576 Len=1368 TSval=81928046 TSecr=1864128330"
"406","3.491687609","104.26.10.104","172.21.0.134","TCP","1434","[TCP Retransmission] 443  >  44548 [ACK] Seq=484850 Ack=2084 Win=24576 Len=1368 TSval=81928049 TSecr=1864128330"
"408","3.495667659","104.26.10.104","172.21.0.134","TCP","1434","[TCP Retransmission] 443  >  44548 [PSH, ACK] Seq=486218 Ack=2084 Win=24576 Len=1368 TSval=81928049 TSecr=1864128330"
"410","3.495979712","104.26.10.104","172.21.0.134","TCP","1434","[TCP Retransmission] 443  >  44548 [ACK] Seq=487586 Ack=2084 Win=24576 Len=1368 TSval=81928051 TSecr=1864128330"
"412","3.497200599","104.26.10.104","172.21.0.134","TCP","1434","[TCP Retransmission] 443  >  44548 [PSH, ACK] Seq=488954 Ack=2084 Win=24576 Len=1368 TSval=81928051 TSecr=1864128330"
"414","3.497809147","104.26.10.104","172.21.0.134","TCP","1434","[TCP Retransmission] 443  >  44548 [ACK] Seq=490322 Ack=2084 Win=24576 Len=1368 TSval=81928054 TSecr=1864128331"
"416","3.499469058","104.26.10.104","172.21.0.134","TCP","1434","[TCP Retransmission] 443  >  44548 [ACK] Seq=491690 Ack=2084 Win=24576 Len=1368 TSval=81928055 TSecr=1864128332"
"419","5.987781576","104.26.10.104","172.21.0.134","TLSv1.3","399","Application Data"
"421","5.988129675","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [ACK] Seq=505996 Ack=2305 Win=24576 Len=1368 TSval=81930544 TSecr=1864130790 [TCP segment of a reassembled PDU]"
"423","5.988572326","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [PSH, ACK] Seq=507364 Ack=2305 Win=24576 Len=1368 TSval=81930544 TSecr=1864130790 [TCP segment of a reassembled PDU]"
"425","5.989771218","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [ACK] Seq=508732 Ack=2305 Win=24576 Len=1368 TSval=81930547 TSecr=1864130790 [TCP segment of a reassembled PDU]"
"427","5.991693513","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [PSH, ACK] Seq=510100 Ack=2305 Win=24576 Len=1368 TSval=81930547 TSecr=1864130790 [TCP segment of a reassembled PDU]"
"429","5.992288856","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [ACK] Seq=511468 Ack=2305 Win=24576 Len=1368 TSval=81930550 TSecr=1864130790 [TCP segment of a reassembled PDU]"
"431","5.993719846","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [PSH, ACK] Seq=512836 Ack=2305 Win=24576 Len=1368 TSval=81930550 TSecr=1864130790 [TCP segment of a reassembled PDU]"
"433","5.994822247","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [ACK] Seq=514204 Ack=2305 Win=24576 Len=1368 TSval=81930552 TSecr=1864130790 [TCP segment of a reassembled PDU]"
"435","5.995635327","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [PSH, ACK] Seq=515572 Ack=2305 Win=24576 Len=1368 TSval=81930552 TSecr=1864130790 [TCP segment of a reassembled PDU]"
"437","5.997462144","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [ACK] Seq=516940 Ack=2305 Win=24576 Len=1368 TSval=81930555 TSecr=1864130790 [TCP segment of a reassembled PDU]"
"439","5.998047346","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [PSH, ACK] Seq=518308 Ack=2305 Win=24576 Len=1368 TSval=81930555 TSecr=1864130790 [TCP segment of a reassembled PDU]"
"441","5.999978314","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [ACK] Seq=519676 Ack=2305 Win=24576 Len=1368 TSval=81930557 TSecr=1864130790 [TCP segment of a reassembled PDU]"
"443","6.001891905","104.26.10.104","172.21.0.134","TLSv1.3","1434","Application Data"
"445","6.002556781","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [ACK] Seq=522412 Ack=2305 Win=24576 Len=1368 TSval=81930560 TSecr=1864130790 [TCP segment of a reassembled PDU]"
"447","6.003488877","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [PSH, ACK] Seq=523780 Ack=2305 Win=24576 Len=1368 TSval=81930560 TSecr=1864130790 [TCP segment of a reassembled PDU]"
"449","6.004981104","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [ACK] Seq=525148 Ack=2305 Win=24576 Len=1368 TSval=81930562 TSecr=1864130790 [TCP segment of a reassembled PDU]"
"451","6.005235018","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [PSH, ACK] Seq=526516 Ack=2305 Win=24576 Len=1368 TSval=81930562 TSecr=1864130790 [TCP segment of a reassembled PDU]"
"453","6.007574439","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [ACK] Seq=527884 Ack=2305 Win=24576 Len=1368 TSval=81930565 TSecr=1864130790 [TCP segment of a reassembled PDU]"
"455","6.009331044","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [PSH, ACK] Seq=529252 Ack=2305 Win=24576 Len=1368 TSval=81930565 TSecr=1864130790 [TCP segment of a reassembled PDU]"
"457","6.010021087","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [ACK] Seq=530620 Ack=2305 Win=24576 Len=1368 TSval=81930567 TSecr=1864130790 [TCP segment of a reassembled PDU]"
"459","6.011370940","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [PSH, ACK] Seq=531988 Ack=2305 Win=24576 Len=1368 TSval=81930567 TSecr=1864130790 [TCP segment of a reassembled PDU]"
"461","6.012557683","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [ACK] Seq=533356 Ack=2305 Win=24576 Len=1368 TSval=81930570 TSecr=1864130790 [TCP segment of a reassembled PDU]"
"463","6.013277678","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [PSH, ACK] Seq=534724 Ack=2305 Win=24576 Len=1368 TSval=81930570 TSecr=1864130790 [TCP segment of a reassembled PDU]"
"465","6.026967486","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [ACK] Seq=536092 Ack=2305 Win=24576 Len=1368 TSval=81930572 TSecr=1864130853 [TCP segment of a reassembled PDU]"
"467","6.027464288","104.26.10.104","172.21.0.134","TLSv1.3","1434","Application Data"
"469","6.027464548","104.26.10.104","172.21.0.134","TCP","2802","443  >  44548 [PSH, ACK] Seq=538828 Ack=2305 Win=24576 Len=2736 TSval=81930575 TSecr=1864130855 [TCP segment of a reassembled PDU]"
"471","6.027464638","104.26.10.104","172.21.0.134","TCP","2802","443  >  44548 [PSH, ACK] Seq=541564 Ack=2305 Win=24576 Len=2736 TSval=81930577 TSecr=1864130857 [TCP segment of a reassembled PDU]"
"473","6.027464730","104.26.10.104","172.21.0.134","TCP","2802","443  >  44548 [PSH, ACK] Seq=544300 Ack=2305 Win=24576 Len=2736 TSval=81930580 TSecr=1864130861 [TCP segment of a reassembled PDU]"
"475","6.029219967","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [ACK] Seq=547036 Ack=2305 Win=24576 Len=1368 TSval=81930582 TSecr=1864130863 [TCP segment of a reassembled PDU]"
"477","6.029536195","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [PSH, ACK] Seq=548404 Ack=2305 Win=24576 Len=1368 TSval=81930582 TSecr=1864130863 [TCP segment of a reassembled PDU]"
"479","6.029536555","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [ACK] Seq=549772 Ack=2305 Win=24576 Len=1368 TSval=81930585 TSecr=1864130865 [TCP segment of a reassembled PDU]"
"481","6.030378682","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [PSH, ACK] Seq=551140 Ack=2305 Win=24576 Len=1368 TSval=81930585 TSecr=1864130865 [TCP segment of a reassembled PDU]"
"483","6.030676599","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [ACK] Seq=552508 Ack=2305 Win=24576 Len=1368 TSval=81930587 TSecr=1864130867 [TCP segment of a reassembled PDU]"
"485","6.031493144","104.26.10.104","172.21.0.134","TLSv1.3","1434","Application Data"
"487","6.058961122","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [ACK] Seq=555244 Ack=2305 Win=24576 Len=1368 TSval=81930590 TSecr=1864130870 [TCP segment of a reassembled PDU]"
"489","6.059357925","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [PSH, ACK] Seq=556612 Ack=2305 Win=24576 Len=1368 TSval=81930590 TSecr=1864130870 [TCP segment of a reassembled PDU]"
"491","6.059358249","104.26.10.104","172.21.0.134","TCP","2802","443  >  44548 [PSH, ACK] Seq=557980 Ack=2305 Win=24576 Len=2736 TSval=81930592 TSecr=1864130872 [TCP segment of a reassembled PDU]"
"493","6.059358342","104.26.10.104","172.21.0.134","TCP","2802","443  >  44548 [PSH, ACK] Seq=560716 Ack=2305 Win=24576 Len=2736 TSval=81930595 TSecr=1864130875 [TCP segment of a reassembled PDU]"
"495","6.059358433","104.26.10.104","172.21.0.134","TCP","2802","443  >  44548 [PSH, ACK] Seq=563452 Ack=2305 Win=24576 Len=2736 TSval=81930597 TSecr=1864130878 [TCP segment of a reassembled PDU]"
"497","6.059358524","104.26.10.104","172.21.0.134","TCP","2802","443  >  44548 [PSH, ACK] Seq=566188 Ack=2305 Win=24576 Len=2736 TSval=81930600 TSecr=1864130878 [TCP segment of a reassembled PDU]"
"499","6.059528143","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [ACK] Seq=568924 Ack=2305 Win=24576 Len=1368 TSval=81930603 TSecr=1864130878 [TCP segment of a reassembled PDU]"
"501","6.060226389","104.26.10.104","172.21.0.134","TLSv1.3","1434","Application Data, Application Data"
"503","6.061589660","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [ACK] Seq=571660 Ack=2305 Win=24576 Len=1368 TSval=81930605 TSecr=1864130878 [TCP segment of a reassembled PDU]"
"505","6.089876896","104.26.10.104","172.21.0.134","TLSv1.3","1434","[TCP Previous segment not captured] , Continuation Data"
"507","6.090366999","104.26.10.104","172.21.0.134","TCP","1434","[TCP Out-Of-Order] 443  >  44548 [ACK] Seq=585340 Ack=2305 Win=24576 Len=1368 TSval=81930618 TSecr=1864130896 [TCP segment of a reassembled PDU]"
"509","6.090367245","104.26.10.104","172.21.0.134","TLSv1.3","1434","Continuation Data"
"511","6.090367337","104.26.10.104","172.21.0.134","TCP","1434","[TCP Out-Of-Order] 443  >  44548 [PSH, ACK] Seq=586708 Ack=2305 Win=24576 Len=1368 TSval=81930618 TSecr=1864130896 [TCP segment of a reassembled PDU]"
"513","6.090367427","104.26.10.104","172.21.0.134","TLSv1.3","2802","Continuation Data"
"515","6.090367518","104.26.10.104","172.21.0.134","TLSv1.3","2802","Continuation Data"
"517","6.090367607","104.26.10.104","172.21.0.134","TLSv1.3","2802","Continuation Data"
"519","6.090550603","104.26.10.104","172.21.0.134","TLSv1.3","1434","Continuation Data"
"521","6.091075961","104.26.10.104","172.21.0.134","TLSv1.3","1434","Continuation Data"
"523","6.091289220","104.26.10.104","172.21.0.134","TLSv1.3","1434","Continuation Data"
"525","6.091562025","104.26.10.104","172.21.0.134","TLSv1.3","1434","[TCP Previous segment not captured] , Continuation Data"
"527","6.125219216","104.26.10.104","172.21.0.134","TLSv1.3","1434","Continuation Data"
"529","6.125800786","104.26.10.104","172.21.0.134","TLSv1.3","2802","Continuation Data"
"531","6.125801105","104.26.10.104","172.21.0.134","TLSv1.3","2802","Continuation Data"
"533","6.125801199","104.26.10.104","172.21.0.134","TLSv1.3","2802","Continuation Data"
"535","6.125801286","104.26.10.104","172.21.0.134","TLSv1.3","2802","Continuation Data"
"537","6.125938065","104.26.10.104","172.21.0.134","TLSv1.3","2802","Continuation Data"
"539","6.125938157","104.26.10.104","172.21.0.134","TLSv1.3","1434","Continuation Data"
