"No.","Time","Source","Destination","Protocol","Length","Info"
"7107","730.432394733","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"7109","730.472445598","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"7111","730.836684951","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"7112","730.836685297","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"7115","730.954538245","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"7117","731.218348537","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"7119","731.450762401","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"7121","731.758331218","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"7123","731.962946073","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"7125","732.168232195","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"7127","732.475124098","88.99.245.8","172.21.0.134","TLSv1.2","120","[TCP Previous segment not captured] , Ignored Unknown Record"
"7128","732.475124745","88.99.245.8","172.21.0.134","TCP","1434","[TCP Out-Of-Order] 443  >  52454 [ACK] Seq=4466503 Ack=1 Win=501 Len=1368 TSval=1403955634 TSecr=4005460405"
"7131","732.680171938","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"7133","732.987820630","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"7135","733.192323296","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"7137","733.396619064","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"7139","733.705319092","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"7141","733.911022917","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"7143","734.422453975","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"7144","734.422454270","88.99.245.8","172.21.0.134","TCP","120","[TCP Retransmission] 443  >  52454 [PSH, ACK] Seq=4477825 Ack=1 Win=501 Len=54 TSval=1403957601 TSecr=4005462148"
"7147","734.433694711","88.99.245.8","172.21.0.134","TCP","1434","443  >  52454 [ACK] Seq=4477879 Ack=1 Win=501 Len=1368 TSval=1403957673 TSecr=4005462148 [TCP segment of a reassembled PDU]"
"7149","734.434432668","88.99.245.8","172.21.0.134","TLSv1.2","120","Application Data"
"7151","734.728210657","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"7153","735.040423752","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"7155","735.240152853","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"7157","735.444603804","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"7159","735.752263161","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"7161","735.959057263","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"7163","736.161482127","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"7165","736.468941262","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"7167","736.673377693","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"7169","736.878386349","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"7171","737.083025594","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"7173","737.390978219","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"7175","737.443943022","88.99.245.8","172.21.0.134","TCP","1434","443  >  52454 [ACK] Seq=4496365 Ack=1 Win=501 Len=1368 TSval=1403960627 TSecr=4005465320 [TCP segment of a reassembled PDU]"
"7177","737.444259119","88.99.245.8","172.21.0.134","TLSv1.2","120","Application Data"
"7179","737.594926413","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"7181","737.903213750","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"7183","738.114394594","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"7185","738.312795080","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"7187","738.619117373","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"7189","738.926805232","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"7191","739.020423066","88.99.245.8","172.21.0.134","TCP","1434","443  >  52454 [ACK] Seq=4506319 Ack=1 Win=501 Len=1368 TSval=1403962260 TSecr=4005467164 [TCP segment of a reassembled PDU]"
"7193","739.020561329","88.99.245.8","172.21.0.134","TLSv1.2","120","Application Data"
"7195","739.337323818","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"7197","739.540681211","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"7199","739.745810126","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"7201","740.052900107","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"7203","740.265370697","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"7205","740.771038765","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"7206","740.771039031","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"7207","740.771039121","88.99.245.8","172.21.0.134","TCP","120","[TCP Retransmission] 443  >  52454 [PSH, ACK] Seq=4517641 Ack=1 Win=501 Len=54 TSval=1403964041 TSecr=4005468503"
"7211","740.975161108","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"7213","741.179215639","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"7215","741.487242775","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"7217","741.691651366","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"7219","741.999205088","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"7221","742.203732805","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"7223","742.512747753","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"7225","742.925112911","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"7227","742.937960490","88.99.245.8","172.21.0.134","TCP","1434","443  >  52454 [ACK] Seq=4529071 Ack=1 Win=501 Len=1368 TSval=1403966182 TSecr=4005470750 [TCP segment of a reassembled PDU]"
"7229","742.938439830","88.99.245.8","172.21.0.134","TLSv1.2","120","Application Data"
"7231","743.330728520","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"7233","743.398624924","88.99.245.8","172.21.0.134","TCP","1434","443  >  52454 [ACK] Seq=4531915 Ack=1 Win=501 Len=1368 TSval=1403966631 TSecr=4005471176 [TCP segment of a reassembled PDU]"
"7235","743.399381069","88.99.245.8","172.21.0.134","TLSv1.2","120","Application Data"
"7237","743.739463782","88.99.245.8","172.21.0.134","TLSv1.2","1488","[TCP Previous segment not captured] , Application Data"
"7239","743.943921403","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"7240","743.943921897","88.99.245.8","172.21.0.134","TCP","1434","[TCP Out-Of-Order] 443  >  52454 [ACK] Seq=4533337 Ack=1 Win=501 Len=1368 TSval=1403967177 TSecr=4005471977"
"7243","743.969765098","88.99.245.8","172.21.0.134","TCP","120","[TCP Retransmission] 443  >  52454 [PSH, ACK] Seq=4534705 Ack=1 Win=501 Len=54 TSval=1403967261 TSecr=4005472181"
"7245","744.251128973","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"7247","744.456250812","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"7249","744.763910556","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"7251","744.968716328","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"7253","745.174251001","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"7255","745.481158862","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"7257","745.685426675","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"7259","745.890722627","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"7261","746.157360124","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"7263","746.403318957","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"7265","746.607275255","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"7267","746.914425366","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"7269","747.120247044","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"7271","747.325274101","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"7273","747.630698546","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"7275","747.837176043","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"7277","748.148778702","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"7279","748.236047615","88.99.245.8","172.21.0.134","TCP","1434","443  >  52454 [ACK] Seq=4561777 Ack=1 Win=501 Len=1368 TSval=1403971479 TSecr=4005476386 [TCP segment of a reassembled PDU]"
"7281","748.236211366","88.99.245.8","172.21.0.134","TLSv1.2","120","Application Data"
"7283","748.552462527","88.99.245.8","172.21.0.134","TLSv1.2","120","[TCP Previous segment not captured] , Ignored Unknown Record"
"7284","748.552463277","88.99.245.8","172.21.0.134","TCP","1434","[TCP Out-Of-Order] 443  >  52454 [ACK] Seq=4563199 Ack=1 Win=501 Len=1368 TSval=1403971686 TSecr=4005476473"
"7287","748.756841936","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"7289","749.064380909","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"7291","749.268774586","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"7293","749.473684931","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"7295","749.679112518","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"7297","749.891889264","88.99.245.8","172.21.0.134","TCP","1434","443  >  52454 [ACK] Seq=4571731 Ack=1 Win=501 Len=1368 TSval=1403973103 TSecr=4005477916 [TCP segment of a reassembled PDU]"
"7299","749.892022354","88.99.245.8","172.21.0.134","TLSv1.2","120","Application Data"
"7301","750.191526361","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"7303","750.502400881","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"7304","750.502401036","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"7305","750.502401206","88.99.245.8","172.21.0.134","TCP","120","[TCP Retransmission] 443  >  52454 [PSH, ACK] Seq=4577365 Ack=1 Win=501 Len=54 TSval=1403973769 TSecr=4005478429"
"7309","750.702454028","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"7311","750.908281236","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"7313","751.112016982","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"7315","751.419765379","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"7317","751.624438206","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"7319","751.828849781","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"7321","752.136254152","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"7323","752.341324836","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"7325","752.546109069","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"7327","752.853256996","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"7329","753.057790724","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"7331","753.262553381","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"7333","753.569836366","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"7335","753.775678655","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"7337","754.189522066","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"7339","754.393261443","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"7340","754.393261747","88.99.245.8","172.21.0.134","TCP","120","[TCP Retransmission] 443  >  52454 [PSH, ACK] Seq=4600117 Ack=1 Win=501 Len=54 TSval=1403977541 TSecr=4005482013"
"7343","754.406248557","88.99.245.8","172.21.0.134","TCP","1434","443  >  52454 [ACK] Seq=4600171 Ack=1 Win=501 Len=1368 TSval=1403977643 TSecr=4005482427 [TCP segment of a reassembled PDU]"
"7345","754.407260875","88.99.245.8","172.21.0.134","TLSv1.2","120","Application Data"
"7347","754.696719190","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"7349","755.008292107","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"7351","755.209679520","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"7353","755.412880883","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"7355","755.720722585","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"7357","755.926220867","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"7359","756.232036754","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"7361","756.437419773","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"7363","756.745255522","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"7364","756.745256033","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"7367","756.949265410","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"7369","757.154521885","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"7371","757.358819119","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"7373","757.666182600","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"7375","757.870761977","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"7377","758.179739411","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"7379","758.383277624","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"7381","758.587338582","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"7383","758.895139959","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"7385","759.104359299","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"7387","759.308774881","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"7389","759.612145401","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"7391","759.797367325","88.99.245.8","172.21.0.134","TCP","1434","443  >  52454 [ACK] Seq=4632877 Ack=1 Win=501 Len=1368 TSval=1403983026 TSecr=4005487849 [TCP segment of a reassembled PDU]"
"7393","759.797972037","88.99.245.8","172.21.0.134","TLSv1.2","120","Application Data"
"7395","760.228235965","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"7397","760.543015249","88.99.245.8","172.21.0.134","TLSv1.2","120","[TCP Previous segment not captured] , Ignored Unknown Record"
"7399","760.740359043","88.99.245.8","172.21.0.134","TCP","1434","[TCP Retransmission] 443  >  52454 [ACK] Seq=4635721 Ack=1 Win=501 Len=1368 TSval=1403983521 TSecr=4005488035"
"7400","760.740359292","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"7401","760.740359401","88.99.245.8","172.21.0.134","TCP","120","[TCP Retransmission] 443  >  52454 [PSH, ACK] Seq=4638511 Ack=1 Win=501 Len=54 TSval=1403983965 TSecr=4005488465"
"7405","760.759437782","88.99.245.8","172.21.0.134","TCP","1434","443  >  52454 [ACK] Seq=4638565 Ack=1 Win=501 Len=1368 TSval=1403983980 TSecr=4005488465 [TCP segment of a reassembled PDU]"
"7407","760.760642935","88.99.245.8","172.21.0.134","TLSv1.2","120","Application Data"
"7409","761.002443144","88.99.245.8","172.21.0.134","TCP","1434","443  >  52454 [ACK] Seq=4639987 Ack=1 Win=501 Len=1368 TSval=1403984246 TSecr=4005488998 [TCP segment of a reassembled PDU]"
"7411","761.003119123","88.99.245.8","172.21.0.134","TLSv1.2","120","Application Data"
"7413","761.352371041","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"7415","761.557398957","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"7417","761.765286880","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"7419","761.967044950","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"7421","762.274597324","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"7423","762.479009235","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"7425","762.992266255","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"7426","762.992266660","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"7429","763.195533524","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"7431","763.221231292","88.99.245.8","172.21.0.134","TCP","1434","443  >  52454 [ACK] Seq=4654207 Ack=1 Win=501 Len=1368 TSval=1403986406 TSecr=4005491230 [TCP segment of a reassembled PDU]"
"7433","763.221766278","88.99.245.8","172.21.0.134","TLSv1.2","120","Application Data"
"7435","763.400900124","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"7437","763.708760556","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"7439","763.913117740","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"7441","764.116969171","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"7443","764.424329963","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"7445","764.590486690","88.99.245.8","172.21.0.134","TCP","1434","443  >  52454 [ACK] Seq=4662739 Ack=1 Win=501 Len=1368 TSval=1403987831 TSecr=4005492662 [TCP segment of a reassembled PDU]"
"7447","764.590800129","88.99.245.8","172.21.0.134","TLSv1.2","120","Application Data"
"7449","764.936370948","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"7451","765.141181977","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"7453","765.346357211","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"7455","765.653033386","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
